source_category,product_name,code,categories_tags,additives_n,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,rating
plant-based-foods,Courgettes à la Provençale 1/2,3083681094459,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:vegetable-based-foods-and-beverages', 'en:canned-foods', 'en:meals', 'en:vegetables-based-foods', 'en:canned-plant-based-foods', 'en:vegetables', 'en:canned-vegetables', 'en:zucchini', 'en:vegetables-prepared-processed-shelf-stable']",0,[],63.0,2.5,0.4,6.0,2.1,1.7,0.75,37
plant-based-foods,huile d’olive vierge extra,8410179012230,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fats', 'en:vegetable-fats', 'en:olive-tree-products', 'en:vegetable-oils', 'en:olive-oils', 'en:extra-virgin-olive-oils']",0,[],900.0,100.0,16.0,0.0,0.0,0.0,0.0,78
plant-based-foods,Huile d'olive vierge extra GranFruttato,8005510001525,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fats', 'en:vegetable-fats', 'en:olive-tree-products', 'en:vegetable-oils', 'en:olive-oils', 'en:olive-oils-from-italy', 'en:extra-virgin-olive-oils', 'en:virgin-olive-oils']",0,[],828.0,92.0,14.0,0.0,0.0,0.0,0.0,27
plant-based-foods,"Alpro Sojadrink, Schokoladen-Geschmack, Protein 1L",5411188130055,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:dairy-substitutes', 'en:milk-substitutes', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:legume-based-drinks', 'en:soy-based-drinks', 'en:chocolate-soy-based-drinks']",2,"['en:e340', 'en:e418']",69.0,2.8,0.6,5.0,1.3,5.0,0.16,76
plant-based-foods,Nuggets Végétaux et Gourmands,3770016162036,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:meat-alternatives', 'en:meat-analogues', 'en:breaded-products', 'en:meat-analogues-from-soy-or-wheat-proteins', 'en:vegetarian-nuggets']",1,['en:e392'],252.0,14.0,1.3,0.8,6.8,9.0,1.18,16
plant-based-foods,Organic virgin coconut oil,4056489091936,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fats', 'en:vegetable-fats', 'en:vegetable-oils', 'en:fruit-and-fruit-seed-oils', 'en:coconut-oils', 'en:virgin-coconut-oils']",0,[],900.0,100.0,94.0,0.0,0.0,0.0,0.0,22
plant-based-foods,Green lentils in water,4088600247571,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:legumes', 'en:seeds', 'en:legume-seeds', 'en:pulses', 'en:lentils', 'en:green-lentils']",1,['en:e509'],82.0,0.5,0.1,0.5,4.1,6.0,0.01,76
plant-based-foods,Tartined Craquantes Châtaigne,3760020508388,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:extruded-crispbreads']",0,[],374.0,1.5,0.5,5.1,2.0,7.2,0.55,1
plant-based-foods,Masło orzechowe,5900617012197,"['en:plant-based-foods-and-beverages', 'en:dairies', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:fats', 'en:spreads', 'en:plant-based-spreads', 'en:spreadable-fats', 'en:animal-fats', 'en:dairy-spreads', 'en:milkfat', 'en:oilseed-purees', 'en:butters', 'en:legume-butters', 'en:peanut-butters']",0,[],616.0,50.0,8.8,9.0,6.9,24.0,1.82,2
plant-based-foods,Classic Houmous,20843427,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:condiments', 'en:spreads', 'en:plant-based-spreads', 'en:salted-spreads', 'en:sauces', 'en:dips', 'en:hummus', 'en:classic-hummus']",1,['en:e202'],317.0,26.2,2.4,0.6,5.2,7.8,0.49,30
plant-based-foods,Crème Yaourt Brassé 🍋,6111126001841,"['en:plant-based-foods-and-beverages', 'en:dairies', 'en:fermented-foods', 'en:plant-based-foods', 'en:fermented-milk-products', 'en:fruits-and-vegetables-based-foods', 'en:desserts', 'en:dairy-desserts', 'en:fruits-based-foods', 'en:fermented-dairy-desserts', 'en:fruits', 'en:citrus', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:lemons', 'en:stirred-yogurts', 'en:yogurt-with-fruits-and-sugar']",0,[],113.0,4.0,2.0,7.45,0.111,4.2,0.0,1
plant-based-foods,Chips Recette Paysanne Nature,3168930168133,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:chips-and-fries', 'en:crisps', 'en:potato-crisps', 'en:farmer-s-crisps']",0,[],514.0,30.0,3.2,0.5,3.9,6.2,1.3,51
plant-based-foods,Green Lentils In Water,5051790270581,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:legumes-and-their-products', 'en:vegetable-based-foods-and-beverages', 'en:canned-foods', 'en:legumes', 'en:meals', 'en:seeds', 'en:vegetables-based-foods', 'en:canned-plant-based-foods', 'en:legume-seeds', 'en:canned-vegetables', 'en:pulses', 'en:lentils', 'en:prepared-vegetables', 'en:canned-legumes', 'en:cooked-vegetables', 'en:green-lentils', 'en:canned-lentils', 'en:cooked-green-lentils', 'en:prepared-lentils', 'fr:lentilles-vertes-en-conserve']",1,['en:e509'],95.7,0.684,0.427,0.769,5.81,6.24,0.00855,68
plant-based-foods,Coconut Milk,159111,"['en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:dairy-substitutes', 'en:milk-substitutes', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:plant-based-creams', 'en:plant-based-creams-for-cooking', 'en:coconut-milks-and-creams']",3,"['en:e223', 'en:e435', 'en:e466']",149.0,14.8,13.8,1.6,0.5,1.3,0.05,59
plant-based-foods,Ready Salted Crisps,5100000100,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:chips-and-fries', 'en:crisps', 'en:potato-crisps', 'en:potato-crisps-in-sunflower-oil']",4,"['en:e300', 'en:e306', 'en:e330', 'en:e392']",518.0,31.0,2.5,0.4,3.9,6.4,1.3,13
plant-based-foods,Celeri fromage blanc dnp 320g,3083681148640,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:meals', 'en:prepared-vegetables', 'en:celeriac-in-remoulade-sauce', 'en:vegetables-prepared-processed-perishable', 'fr:salade-crudites-bonduelle']",1,['en:e415'],138.0,12.0,1.0,2.0,3.0,2.0,0.88,1
plant-based-foods,Vegetable Stock Pot 8 x imp,8712566479665,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:meals', 'en:dried-products', 'en:dried-products-to-be-rehydrated', 'en:soups', 'en:broths', 'en:dehydrated-broths', 'en:vegetable-broths', 'en:bouillon-pots', 'en:vegetable-bouillon-pots']",2,"['en:e410', 'en:e415']",101.3384321064,5.3,2.7,4.1,1.3,6.2,14.36,51
plant-based-foods,Peanut Butter,5013665113157,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:spreads', 'en:nuts-and-their-products', 'en:plant-based-spreads', 'en:oilseed-purees', 'en:legume-butters', 'en:nut-butters', 'en:peanut-butters']",0,[],645.0,54.5,7.2,4.2,6.5,26.3,1.0,69
plant-based-foods,Vegetable Stock cubes 8 x imp,5000184161165,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:dried-products', 'en:dried-plant-based-foods', 'en:dried-products-to-be-rehydrated', 'en:broths', 'en:dehydrated-broths', 'en:vegetable-broths', 'en:bouillon-cubes', 'en:dehydrated-vegetable-bouillons', 'en:groceries']",0,[],8.0,0.6,0.4,0.5,0.5,0.5,0.945,17
plant-based-foods,Lait de coco fluide,3229820784939,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:plant-based-creams', 'en:plant-based-creams-for-cooking', 'en:coconut-milks-and-creams']",1,['en:e412'],171.0,18.0,16.0,0.5,0.7,1.2,0.05,89
plant-based-foods,passierte Tomate,20884260,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:condiments', 'en:vegetables-based-foods', 'en:vegetables', 'en:sauces', 'en:tomatoes-and-their-products', 'en:tomato-sauces', 'en:tomatoes', 'en:strained-tomatoes', 'en:groceries']",1,['en:e330'],35.0,0.1,0.0,5.0,1.1,1.7,0.4,7
plant-based-foods,Paahdettu maapähkinä,20615420,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:snacks', 'en:legumes', 'en:salty-snacks', 'en:appetizers', 'en:nuts-and-their-products', 'en:nuts', 'en:roasted-nuts', 'en:peanuts', 'en:salted-nuts', 'en:roasted-peanuts']",0,[],626.0,51.8,7.9,5.3,8.3,24.7,0.04,6
plant-based-foods,Good Grains Spanish Style Grains,4088600206721,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:cereal-grains', 'en:rices']",0,[],185.0,5.9,0.6,1.2,4.6,4.2,0.54,76
plant-based-foods,Boisson Noisette,3229820181424,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:dairy-substitutes', 'en:cereals-and-their-products', 'en:milk-substitutes', 'en:nuts-and-their-products', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:nut-based-drinks', 'en:cereal-based-drinks', 'en:hazelnut-based-drinks', 'en:sweetened-beverages']",2,"['en:e412', 'en:e415']",69.0,4.5,0.4,4.0,1.1,1.0,0.05,27
plant-based-foods,"Raspberry fruit spread, raspberry",20000691,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:breakfasts', 'en:spreads', 'en:fruits-based-foods', 'en:plant-based-spreads', 'en:sweet-spreads', 'en:fruit-and-vegetable-preserves', 'en:jams', 'en:berry-jams', 'en:raspberry-jams']",2,"['en:e330', 'en:e440']",235.0,0.5,0.5,57.0,2.5,0.0,0.000125,74
plant-based-foods,"Alpro Mandeldrink Weiß Ungesüßt, Ungeröstet 1 LT",5411188122661,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:dairy-substitutes', 'en:milk-substitutes', 'en:nuts-and-their-products', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:nut-based-drinks', 'en:unsweetened-beverages', 'en:almond-based-drinks', 'en:unsweetened-plain-almond-based-drinks']",2,"['en:e322', 'en:e418']",13.0,1.1,0.1,0.0,0.2,0.5,0.14,69
plant-based-foods,Glorious grains,5018095196596,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:cereal-grains', 'en:barley', 'en:quinoa']",0,[],182.0,2.8,0.5,0.7,4.0,5.5,0.04,22
plant-based-foods,Almond No Sugars,4061459332896,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:dairy-substitutes', 'en:milk-substitutes', 'en:nuts-and-their-products', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:nut-based-drinks', 'en:unsweetened-beverages', 'en:almond-based-drinks']",1,['en:e418'],15.2,1.32,0.2,0.0,0.12,0.6,0.13,20
plant-based-foods,Confiture Abricot INTENSE,3608580823452,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:breakfasts', 'en:spreads', 'en:fruits-based-foods', 'en:plant-based-spreads', 'en:sweet-spreads', 'en:fruit-and-vegetable-preserves', 'en:jams', 'en:apricot-jams']",1,['en:e440'],164.0,0.2,0.0,39.0,1.6,0.8,0.0,14
plant-based-foods,Passata di Pomodoro,8005110630408,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:condiments', 'en:vegetables-based-foods', 'en:prepared-vegetables', 'en:purees', 'en:sauces', 'en:tomatoes-and-their-products', 'en:mashed-vegetables', 'en:tomato-sauces', 'en:canned-tomato-puree', 'en:strained-tomatoes', 'en:pure-di-verdure', 'en:pure']",0,[],36.0,0.5,0.1,4.5,0.0,1.6,0.5,43
plant-based-foods,Organic & unsweetened Almond,5060362070474,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:dairy-substitutes', 'en:milk-substitutes', 'en:nuts-and-their-products', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:nut-based-drinks', 'en:almond-based-drinks']",0,[],29.0,2.5,0.2,0.0,0.5,1.0,0.1,37
plant-based-foods,Pâte à tarte feuilletée - Pur beurre,3248830000150,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:pie-dough', 'en:puff-pastry-sheets', 'en:pure-butter-puff-pastry', 'fr:pate-a-derouler']",0,[],380.0,23.0,15.0,0.5,1.5,5.4,1.2,21
plant-based-foods,Bebida de Soja UHT,8480000293145,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:dairy-substitutes', 'en:milk-substitutes', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:legume-based-drinks', 'en:soy-based-drinks', 'en:unsweetened-plain-soy-based-drinks']",0,[],31.0,1.7,0.3,0.6,0.4,3.1,0.1,77
plant-based-foods,Beanz in a rich tomato sauce,5000157024855,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:canned-foods', 'en:meals', 'en:prepared-vegetables', 'en:baked-beans-in-tomato-sauce']",0,[],81.5,0.35,0.05,4.35,3.9,4.85,0.6,52
plant-based-foods,Chickpeas in water,5000232844217,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:canned-foods', 'en:legumes', 'en:seeds', 'en:canned-plant-based-foods', 'en:legume-seeds', 'en:pulses', 'en:chickpeas', 'en:canned-legumes', 'en:canned-chickpeas']",1,['en:e223'],126.67304,2.2,0.3,0.0,7.4,7.2,0.025,41
plant-based-foods,5 rodzajów fasoli w sosie pomidorowym,5000157072023,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:meals', 'en:prepared-vegetables', 'en:baked-beans-in-tomato-sauce', 'en:beans-in-tomato-sauce']",0,[],87.0,0.2,0.0,4.7,4.3,5.4,0.6,44
plant-based-foods,Lentilles cuisinées à l'Auvergnate,3021690201116,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:canned-foods', 'en:legumes', 'en:seeds', 'en:canned-plant-based-foods', 'en:legume-seeds', 'en:meals', 'en:pulses', 'en:canned-legumes', 'en:lentils', 'en:lentil-dishes', 'en:canned-lentils', 'en:prepared-lentils']",1,['en:e509'],111.0,3.6,1.4,1.2,3.6,6.6,0.8,0
plant-based-foods,,20475598,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:canned-foods', 'en:legumes', 'en:seeds', 'en:canned-plant-based-foods', 'en:legume-seeds', 'en:pulses', 'en:chickpeas', 'en:canned-legumes', 'en:canned-chickpeas']",0,[],124.0,2.3,0.3,0.0,6.9,7.4,0.03,80
plant-based-foods,Tempeh,5034467000872,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:meat-alternatives', 'en:meat-analogues', 'en:tempeh']",0,[],207.0,11.3,1.49,0.448,6.12,22.2,0.0149,52
plant-based-foods,"Love, Corn (Sea Salt)",5060490400242,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:seeds', 'en:appetizers', 'en:cereals-and-their-products', 'en:cereal-grains', 'en:corn', 'en:corn-grain']",0,[],435.0,13.3,1.3,0.7,7.0,7.4,1.5,84
plant-based-foods,Baked Beans,4088600072500,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:prepared-vegetables', 'en:baked-beans-in-tomato-sauce']",0,[],89.0,0.524,0.0952,4.81,3.95,4.19,0.357,47
plant-based-foods,Smooth Peanut Butter,4056489424925,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:fats', 'en:spreads', 'en:nuts-and-their-products', 'en:plant-based-spreads', 'en:vegetable-fats', 'en:oilseed-purees', 'en:legume-butters', 'en:nut-butters', 'en:peanut-butters']",0,[],661.0,53.0,13.2,7.2,3.9,29.2,0.93,19
plant-based-foods,Lustucru gnocchi a poêler 520g,3240931548128,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:gnocchi', 'en:gnocchi-of-durum-wheat-semolina', 'en:potato-gnocchi']",0,[],190.0,2.7,0.3,1.5,2.6,5.0,1.1,14
plant-based-foods,Pure Basmati Rice,5011157888101,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:meals', 'en:cereal-grains', 'en:rices', 'en:aromatic-rices', 'en:indica-rices', 'en:long-grain-rices', 'en:basmati-rices']",0,[],143.0,1.9,0.5,0.1,0.7,2.9,0.03,28
plant-based-foods,Wholegrain Basmati & Wild Rice,5011157992662,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:cereal-grains', 'en:rices', 'en:aromatic-rices', 'en:indica-rices', 'en:long-grain-rices', 'en:brown-rices', 'en:basmati-rices']",0,[],135.0,2.64,0.64,0.08,3.04,3.12,0.024,67
plant-based-foods,Pâte à tartiner cacahuètes et cacao,3608580142966,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:breakfasts', 'en:spreads', 'en:plant-based-spreads', 'en:sweet-spreads', 'en:oilseed-purees', 'en:legume-butters', 'fr:pates-a-tartiner', 'en:peanut-butters', 'en:chocolate-spreads']",1,"['en:e322', 'en:e322i']",575.0,39.0,6.0,39.0,4.0,12.0,0.1,25
plant-based-foods,4 Baguettes viennoises 340g,3760049790818,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:sweet-pastries-and-pies', 'en:viennoiseries', 'en:vienna-bread']",2,"['en:e282', 'en:e300']",327.0,9.1,1.3,7.8,3.1,9.7,0.91,27
plant-based-foods,Whole Oat Drink,7394376620713,"['en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:dairy-substitutes', 'en:cereals-and-their-products', 'en:milk-substitutes', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:cereal-based-drinks', 'en:oat-based-drinks']",1,"['en:e340', 'en:e340ii']",59.0,2.8,0.3,3.4,0.8,1.1,0.1,67
plant-based-foods,Baked Beans,29149858,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:prepared-vegetables', 'en:baked-beans-in-tomato-sauce']",1,['en:e160c'],83.0,0.4,0.1,4.1,3.7,4.4,0.53,55
plant-based-foods,Medium Egg Noodles imp,5000354924712,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:pastas', 'en:noodles']",1,"['en:e501', 'en:e501i']",142.0,0.828,0.207,0.483,1.59,5.38,0.257,49
plant-based-foods,Ratatouille Cuisinée à la Provençal,3083680901024,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:canned-foods', 'en:meals', 'en:prepared-vegetables', 'en:canned-meals', 'en:ratatouille', 'en:vegetables-prepared-processed-shelf-stable']",0,[],82.0,5.4,0.7,5.8,2.1,1.5,0.62,86
plant-based-foods,Chips sel de mer et poivre noir imp,5060042641420,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:chips-and-fries', 'en:crisps', 'en:potato-crisps', 'en:flavoured-potato-crisps', 'en:potato-crisps-in-sunflower-oil']",0,[],469.0,26.0,2.3,1.2,5.4,6.4,0.9825,89
plant-based-foods,Authentic Tofu,5013683305442,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:meat-alternatives', 'en:meat-analogues', 'en:tofu', 'en:plain-tofu']",1,['en:e516'],118.0,7.1,1.2,0.7,1.9,13.0,0.03,24
plant-based-foods,Butterbeans in water,5051399183664,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:canned-foods', 'en:vegetables-based-foods', 'en:canned-plant-based-foods', 'en:canned-vegetables', 'de:bohnen']",2,"['en:e223', 'en:e509']",89.0,0.5,0.1,1.1,4.6,5.9,0.1,74
plant-based-foods,Classic Wholegrain Rice,4088600157962,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:cereal-grains', 'en:rices', 'en:brown-rices']",0,[],164.0,2.08,0.88,0.16,6.4,4.08,0.048,1
plant-based-foods,Graze Marmite Crunch,5055958704161,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:snacks', 'en:legumes', 'en:nuts-and-their-products', 'en:nuts', 'en:peanuts', 'en:marmite-snack', 'en:marmite-snack']",1,['en:e330'],441.0,18.0,1.9,1.3,7.9,15.0,1.0825,29
